日期,时段序号,自然日时段,电价(元/kWh),预测负载功率(kW),预测光伏功率(kW),实际负载功率(kW),实际光伏功率(kW),计划购电量(kWh),计划充电量(kWh),计划放电量(kWh),紧急购电量(kWh),剩余电量(kWh),期初储电量(kWh),期末储电量(kWh)
2025-06-15,143,23:40-23:50,0.424,4409.609741754858,0.0,4148.2153,0.0,1642.2678839752798,833.3333333333333,0.0,0.0,117.56533397527983,8700.0,9450.0
2025-06-15,144,23:50-24:00,0.4271,4353.033940548383,0.0,4153.2717,0.0,1629.9846401375498,833.3333333333333,0.0,0.0,104.43935680421646,9450.0,10200.0
2025-06-16,1,00:00-00:10,0.4276,4247.026788763142,0.0,4015.98,0.0,791.8909684266691,0.0,0.0,0.0,122.5609684266692,10200.0,10200.0
2025-06-16,2,00:10-00:20,0.4248,4293.450520805598,0.0,4053.173,0.0,776.9964010436854,0.0,0.0,0.0,101.46756771035211,10200.0,10200.0
2025-06-16,3,00:20-00:30,0.4245,4287.881147450304,0.0,4225.4364,0.0,790.4334850174816,0.0,0.0,0.0,86.19408501748171,10200.0,10200.0
2025-06-16,4,00:30-00:40,0.4269,4187.953856255483,0.0,4321.51,0.0,751.6047530657615,0.0,0.0,0.0,31.353086399094877,10200.0,10200.0
2025-06-16,5,00:40-00:50,0.4272,4156.630580706884,0.0,4159.291,0.0,753.1380640082281,0.0,0.0,0.0,59.92289734156145,10200.0,10200.0
2025-06-16,6,00:50-01:00,0.4271,4172.218623246744,0.0,3979.2079,0.0,757.1342132086395,0.0,0.0,0.0,93.93289654197292,10200.0,10200.0
2025-06-16,7,01:00-01:10,0.4285,4182.406857384768,0.0,3994.08,0.0,774.9067640726089,0.0,0.0,0.0,109.22676407260894,10200.0,10200.0
2025-06-16,8,01:10-01:20,0.4311,4157.374287221161,0.0,4185.3781,0.0,772.8119450722339,0.0,0.0,0.0,75.24892840556731,10200.0,10200.0
2025-06-16,9,01:20-01:30,0.4302,4088.1480081236336,0.0,4167.5652,0.0,742.2958021336786,0.0,0.0,0.0,47.70160213367865,10200.0,10200.0
2025-06-16,10,01:30-01:40,0.4279,4062.474698373408,0.0,3965.15,0.0,750.5828523960683,0.0,0.0,0.0,89.724519062735,10200.0,10200.0
2025-06-16,11,01:40-01:50,0.4312,4163.191356139049,0.0,3943.951,0.0,742.3337729800617,0.0,0.0,0.0,85.00860631339503,10200.0,10200.0
2025-06-16,12,01:50-02:00,0.4333,4105.760992912161,0.0,3854.3056,0.0,750.2228570957433,0.0,0.0,0.0,107.83859042907659,10200.0,10200.0
2025-06-16,13,02:00-02:10,0.4311,3947.25387742358,0.0,3755.29,0.0,710.6578134710173,0.0,0.0,0.0,84.77614680435067,10200.0,10200.0
2025-06-16,14,02:10-02:20,0.4293,4013.2224846807544,0.0,3966.1044,0.0,715.6285339267766,0.0,0.0,0.0,54.61113392677669,10200.0,10200.0
2025-06-16,15,02:20-02:30,0.4324,3983.777449768799,0.0,4002.577,0.0,716.0374506008076,0.0,0.0,0.0,48.94128393414087,10200.0,10200.0
2025-06-16,16,02:30-02:40,0.4367,3792.9780490074822,0.0,3824.26,0.0,683.1388363001274,0.0,0.0,0.0,45.76216963346076,10200.0,10200.0
2025-06-16,17,02:40-02:50,0.4348,3730.2524447667683,0.0,3852.6321,0.0,652.7022836908012,0.0,0.0,0.0,10.59693369080128,10200.0,10200.0
2025-06-16,18,02:50-03:00,0.4335,3821.2418174336963,0.0,3781.0634,0.0,675.5555730441589,0.0,0.0,0.0,45.37833971082557,10200.0,10200.0
2025-06-16,19,03:00-03:10,0.4357,3908.9015309180377,0.0,3637.74,0.0,696.1047600482658,0.0,0.0,0.0,89.81476004826584,10200.0,10200.0
2025-06-16,20,03:10-03:20,0.4374,3829.1464524843077,0.0013482078475752898,3763.5734,0.0012,666.9918425054497,0.0,0.0,0.0,39.72980917211628,10200.0,10200.0
2025-06-16,21,03:20-03:30,0.4371,3822.7737788700847,0.0,3688.8019,0.0,675.598894555807,0.0,0.0,0.0,60.79857788914035,10200.0,10200.0
2025-06-16,22,03:30-03:40,0.4356,3881.6352645455154,0.0,3516.88,0.0,676.25945628256,0.0,0.0,0.0,90.11278961589335,10200.0,10200.0
2025-06-16,23,03:40-03:50,0.4353,3774.1892888895063,0.01948400640781209,3790.3251,0.0162,663.5150508718204,0.0,0.0,0.0,31.796900871820522,10200.0,10200.0
2025-06-16,24,03:50-04:00,0.436,3763.5597367808978,0.0,3733.9417,0.0,648.6986219204141,0.0,0.0,0.0,26.37500525374753,10200.0,10200.0
2025-06-16,25,04:00-04:10,0.4378,3845.591269194861,0.0,3431.33,0.0,669.3663261472145,0.0,0.0,0.0,97.4779928138812,10200.0,10200.0
2025-06-16,26,04:10-04:20,0.4401,3745.3093217390497,0.27141535514269555,3739.1226,0.2263,657.9712766469496,0.0,0.0,0.0,34.821893313616286,10200.0,10200.0
2025-06-16,27,04:20-04:30,0.4389,3674.212157297021,0.0,3864.0205,0.0,640.3217115759984,0.0,0.0,3.681705090668288,0.0,10200.0,10200.0
2025-06-16,28,04:30-04:40,0.4364,3754.1762120571007,0.0,3615.24,0.0,656.5020975283566,0.0,0.0,0.0,53.962097528356594,10200.0,10200.0
2025-06-16,29,04:40-04:50,0.4393,3869.410160998475,3.780607117559724,3613.3364,3.1524,681.0300850694719,0.0,0.0,0.0,79.33275173613858,10200.0,10200.0
2025-06-16,30,04:50-05:00,0.4422,3826.596277999355,0.0,3628.4761,0.0,655.6650559564175,0.0,0.0,0.0,50.91903928975091,10200.0,10200.0
2025-06-16,31,05:00-05:10,0.4395,3661.809912337887,1.4512912951850663,3590.39,4.6125,624.7492703060713,0.0,0.0,0.0,27.11968697273794,10200.0,10200.0
2025-06-16,32,05:10-05:20,0.4333,3610.6939387957264,112.62716441100841,3704.2094,104.628,594.0065433864271,0.0,0.0,5.9236899469062685,0.0,10200.0,10200.0
2025-06-16,33,05:20-05:30,0.4439,3711.741237931163,272.9800141487687,3753.8618,231.5338,597.2311192372788,0.0,0.0,0.0,10.1764525706121,10200.0,10200.0
2025-06-16,34,05:30-05:40,0.4301,3728.554327856956,440.67002480312067,3664.78,349.8,577.0668841022533,0.0,0.0,0.0,24.570217435586684,10200.0,10200.0
2025-06-16,35,05:40-05:50,0.3713,3500.7959562965048,617.8330061111052,3682.6719,481.7428,1175.500554506109,666.6666666666666,0.0,24.65429549389107,0.0,10200.0,10800.0
2025-06-16,36,05:50-06:00,0.5708,3995.436398251532,815.1263305816849,4287.0114,651.9573,557.7568637456584,-0.0,0.0,48.08548625434159,0.0,10800.0,10800.0
2025-06-16,37,06:00-06:10,0.9099,4905.0438413736265,1031.6860692750213,5028.88,866.4,0.0,0.0,669.8388575944285,23.907809072238138,0.0,10800.0,10055.734602672857
2025-06-16,38,06:10-06:20,0.9368,4887.963469435532,1252.6887347196682,4923.983,1106.8091,0.0,0.0,630.8159181310043,5.379731868995691,0.0,10055.734602672857,9354.828026971742
2025-06-16,39,06:20-06:30,0.8758,4665.927259170923,1461.1159374555525,4743.8677,1333.5897,0.0,0.0,563.0316709809944,5.347995685672231,0.0,9354.828026971742,8729.237281437303
2025-06-16,40,06:30-06:40,0.8759,4710.269515883947,1659.3143471216533,4823.61,1529.6625,0.0,0.0,566.2655217586014,0.0,17.274271758601344,8729.237281437303,8100.053368372191
2025-06-16,41,06:40-06:50,0.8601,4755.411454559306,1864.6006443935735,4758.1722,1721.789,0.0,0.0,537.3737116109955,0.0,31.309844944328916,8100.053368372191,7502.971466582196
2025-06-16,42,06:50-07:00,0.8442,4725.353472046331,2074.9964714689063,4716.1737,1994.7615,499.1782242734464,0.0,0.0,0.0,45.60952427344637,7502.971466582196,7502.971466582196
2025-06-16,43,07:00-07:10,0.8334,4685.206634391576,2281.2244187238343,4772.04,2293.9125,463.84872995506225,0.0,0.0,0.0,50.8274799550623,7502.971466582196,7502.971466582196
2025-06-16,44,07:10-07:20,0.8092,4737.867019821081,2479.9857632740745,4779.6229,2464.05,443.2644053411967,0.0,0.0,0.0,57.335588674530015,7502.971466582196,7502.971466582196
2025-06-16,45,07:20-07:30,0.7972,4795.406105477396,2699.1912325891776,4700.5277,2562.4738,401.7990197238023,0.0,0.0,0.0,45.45670305713577,7502.971466582196,7502.971466582196
2025-06-16,46,07:30-07:40,0.7644,4686.337180239207,2935.050968514931,4541.05,2699.8875,343.89460353749166,0.0,0.0,0.0,37.0341868708249,7502.971466582196,7502.971466582196
2025-06-16,47,07:40-07:50,0.6899,4471.058551151808,3156.5269444361716,4491.2495,2962.4579,1123.8129797279214,833.3333333333333,0.0,0.0,35.681046394588066,7502.971466582196,8252.971466582196
2025-06-16,48,07:50-08:00,0.86,5202.361601023244,3380.0112432509172,5350.9355,3341.2786,204.51176282271686,0.0,192.8876306401913,0.0,62.45657679624159,8252.971466582196,8038.651876981983
2025-06-16,49,08:00-08:10,1.1617,6479.5352744952625,3595.7612142839826,6589.49,3745.5,0.0,0.0,587.6897437016198,0.0,113.6914103682866,8038.651876981983,7385.663272869072
2025-06-16,50,08:10-08:20,1.1683,6742.640919310069,3789.5796454213714,6756.2238,4046.7505,0.0,0.0,598.0465722951378,0.0,146.46768896180447,7385.663272869072,6721.16708143003
2025-06-16,51,08:20-08:30,1.0956,6577.635923174148,4074.423884362651,6615.3217,4206.5089,0.0,0.0,534.4126959662315,0.0,132.94389596623148,6721.16708143003,6127.375197023106
2025-06-16,52,08:30-08:40,1.0849,6553.947118256709,4396.783899287727,6690.21,4372.575,0.0,0.0,474.91295828305545,0.0,88.64045828305552,6127.375197023106,5599.694132264155
2025-06-16,53,08:40-08:50,1.061,6624.631258945051,4581.557048132979,6743.3528,4708.381,0.0,0.0,440.91098747817205,0.0,101.74902081150549,5599.694132264155,5109.793035066186
2025-06-16,54,08:50-09:00,1.043,6577.238920187421,4754.798403448014,6734.8759,4814.1145,0.0,0.0,419.6876720978812,0.0,99.56077209788123,5109.793035066186,4643.473399401874
2025-06-16,55,09:00-09:10,1.036,6463.213165706831,4956.613842588472,6647.49,4763.8875,0.0,0.0,343.8457572844718,0.0,29.91200728447177,4643.473399401874,4261.4225579746835
2025-06-16,56,09:10-09:20,1.0147,6512.1809170008255,5101.440546680126,6479.881,5054.1233,0.0,0.0,341.1337724684777,0.0,103.50748913514428,4261.4225579746835,3882.3850330097084
2025-06-16,57,09:20-09:30,0.9922,6485.868305873503,5253.116056734195,6428.008,5413.2333,0.0,0.0,301.85846003864526,0.0,132.72934337197853,3882.3850330097084,3546.9867440778803
2025-06-16,58,09:30-09:40,0.97,6374.056810247555,5477.923421660168,6519.38,5572.35,0.0,0.0,265.53330726110516,0.0,107.69497392777191,3546.9867440778803,3251.949736009986
2025-06-16,59,09:40-09:50,0.9422,6411.301002282208,5760.398123853985,6597.6792,5550.8067,0.0,0.0,217.2197649900645,0.0,42.74101499006474,3251.949736009986,3010.5944415765807
2025-06-16,60,09:50-10:00,0.9569,6428.008502270657,5916.1127714757895,6641.3909,5693.6164,0.0,0.0,216.49031505631592,0.0,58.52789838964918,3010.5944415765807,2770.049647069563
2025-06-16,61,10:00-10:10,0.9977,6377.775266837482,5974.207960647613,6607.4,5944.425,0.0,0.0,186.77347287659563,0.0,76.27763954326247,2770.049647069563,2562.5235660955677
2025-06-16,62,10:10-10:20,0.9919,6389.460465758865,6128.965841531757,6469.0289,5980.7306,0.0,0.0,173.29326838479017,0.0,91.91021838479014,2562.5235660955677,2369.9754901124675
2025-06-16,63,10:20-10:30,0.9588,6387.034676917773,6224.253072727,6479.3066,6302.9245,0.0,0.0,177.68153968027377,0.0,148.2845230136072,2369.9754901124675,2172.5515571343853
2025-06-16,64,10:30-10:40,0.9549,6383.381026968805,6255.58222703865,6578.84,6830.55,0.0,0.0,173.11658579411983,0.0,215.06825246078643,2172.5515571343853,1980.1997951409187
2025-06-16,65,10:40-10:50,0.9839,6465.037839652506,6385.4942730690345,6470.1257,6927.1937,0.0,0.0,162.1798156268269,0.0,238.357815626827,1980.1997951409187,1800.0
2025-06-16,66,10:50-11:00,0.799,6454.918058984449,6483.655404066547,6419.6562,6890.3247,125.53829851473085,0.0,0.0,0.0,203.98304851473074,1800.0,1800.0
2025-06-16,67,11:00-11:10,0.5025,6388.695102147105,6508.487872571467,6486.56,7038.9375,962.9324034226152,833.3333333333333,0.0,0.0,221.66198675594865,1800.0,2550.0
2025-06-16,68,11:10-11:20,0.4662,6470.457688134466,6551.68021128118,6456.546,7358.6739,967.3660532795382,833.3333333333333,0.0,0.0,284.3873699462049,2550.0,3300.0
2025-06-16,69,11:20-11:30,0.5007,6473.011453439503,6582.020190567028,6427.7004,7403.1285,936.0186439777281,833.3333333333333,0.0,0.0,265.25666064439497,3300.0,4050.0
2025-06-16,70,11:30-11:40,0.4827,6422.098102136435,6594.296032792612,6483.81,7047.4125,934.4202943311565,833.3333333333333,0.0,0.0,195.02071099782313,4050.0,4800.0
2025-06-16,71,11:40-11:50,0.4785,6536.943844359614,6622.706644945709,6568.5666,6624.9648,975.4565742596196,833.3333333333333,0.0,0.0,151.5229409262863,4800.0,5550.0
2025-06-16,72,11:50-12:00,0.4662,6385.629615061578,6627.0676210749825,6466.9357,6571.9393,992.4770687168267,833.3333333333333,0.0,0.0,176.6443353834935,5550.0,6300.0
2025-06-16,73,12:00-12:10,0.4432,6057.935964158088,6596.049795468186,6302.53,6840.9,931.7162753315831,833.3333333333333,0.0,0.0,188.1112753315831,6300.0,7050.0
2025-06-16,74,12:10-12:20,0.4411,6098.596979894989,6563.599908533453,6392.6951,7012.1484,932.8042103677726,833.3333333333333,0.0,0.0,202.71309370110612,7050.0,7800.0
2025-06-16,75,12:20-12:30,0.4551,6139.2907422868975,6550.624120046167,6346.2405,7170.7915,932.9618319534134,833.3333333333333,0.0,0.0,237.053665286747,7800.0,8550.0
2025-06-16,76,12:30-12:40,0.4463,6055.08341169074,6534.017474329562,6173.45,6977.5125,935.6823927566185,833.3333333333333,0.0,0.0,236.35947608995173,8550.0,9300.0
2025-06-16,77,12:40-12:50,0.4113,6115.632695653277,6472.733358740154,6290.4119,6007.271,956.6904251572132,833.3333333333333,0.0,0.0,76.16694182388005,9300.0,10050.0
2025-06-16,78,12:50-13:00,0.5682,6257.023517583407,6411.902226503685,6419.3026,5645.389,982.9281941271183,833.3333333333333,0.0,0.0,20.609260793785097,10050.0,10800.0
2025-06-16,79,13:00-13:10,0.8279,6438.894173546192,6351.588581563084,6418.35,6111.0,221.5994147394522,0.0,0.0,0.0,170.37441473945228,10800.0,10800.0
2025-06-16,80,13:10-13:20,0.8636,6669.243682298614,6241.2359389191015,6414.4506,6301.2599,280.26857500690323,0.0,-0.0,0.0,261.4034583402364,10800.0,10800.0
2025-06-16,81,13:20-13:30,0.8416,6718.206100543531,6095.657480172638,6353.8246,6310.6017,307.9525496715369,0.0,0.0,0.0,300.74873300487025,10800.0,10800.0
2025-06-16,82,13:30-13:40,0.8618,6694.301961876114,5938.66900842861,6324.84,6223.6125,359.9926283747982,0.0,0.0,0.0,343.12137837479827,10800.0,10800.0
2025-06-16,83,13:40-13:50,0.8623,6909.1165304169135,5789.143080684759,6482.7996,5914.5373,366.9877300939378,0.0,0.0,0.0,272.2773467606045,10800.0,10800.0
2025-06-16,84,13:50-14:00,0.9026,6915.6399418404635,5677.089217628127,6509.6321,5706.1009,127.7009939062454,0.0,263.31280823173034,0.0,257.0919354713092,10800.0,10507.430213075855
2025-06-16,85,14:00-14:10,0.9754,6652.674762320601,5603.632807168818,6468.28,5621.925,0.0,0.0,394.33898926202414,0.0,253.27982259535747,10507.430213075855,10069.275780562495
2025-06-16,86,14:10-14:20,1.0002,6546.1827151758225,5542.0456191964595,6706.296,5393.2403,0.0,0.0,354.4661790455532,0.0,135.62356237888662,10069.275780562495,9675.42447051188
2025-06-16,87,14:20-14:30,0.9978,6645.432417636686,5479.928815914364,6731.7569,5223.2446,0.0,0.0,385.98022547592745,0.0,134.56150880926077,9675.42447051188,9246.557553316405
2025-06-16,88,14:30-14:40,1.0271,6763.966626548509,5379.592729063242,6472.04,5034.1875,0.0,0.0,415.613011960078,0.0,175.9709286267448,9246.557553316405,8784.765317805208
2025-06-16,89,14:40-14:50,1.0906,6702.232210593356,5199.673322612983,6378.2625,4563.0711,0.0,0.0,441.6904999160445,0.0,139.15859991604464,8784.765317805208,8293.99809567627
2025-06-16,90,14:50-15:00,0.9376,6732.505226053162,4998.534144538094,6457.8117,4387.1571,0.0,0.0,444.5982861086428,0.0,99.4891861086428,8293.99809567627,7800.0
2025-06-16,91,15:00-15:10,0.6694,6870.89857628583,4803.758899270002,6600.84,4553.25,1359.9750051866085,833.3333333333333,0.0,0.0,185.3766718532754,7800.0,8550.0
2025-06-16,92,15:10-15:20,0.66,6862.974832302803,4596.783691000893,6734.2533,4523.3213,1429.7076330170587,833.3333333333333,0.0,0.0,227.8856330170587,8550.0,9300.0
2025-06-16,93,15:20-15:30,0.7217,6865.0006907355355,4397.184540957265,6920.6742,4390.6784,1476.3389499072107,833.3333333333333,0.0,0.0,221.33964990721074,9300.0,10050.0
2025-06-16,94,15:30-15:40,0.7308,6923.5301875065925,4202.835561037227,7060.76,4206.3,1500.9127217344367,833.3333333333333,0.0,0.0,191.83605506777008,10050.0,10800.0
2025-06-16,95,15:40-15:50,0.7534,6918.9946925425465,3993.1148254727436,6945.7134,3891.2234,742.4815801577129,0.0,0.0,0.0,233.39991349104616,10800.0,10800.0
2025-06-16,96,15:50-16:00,0.7823,6928.433504708423,3798.3399872791133,6714.7291,3668.7719,730.2398791868025,0.0,0.0,0.0,222.58034585346923,10800.0,10800.0
2025-06-16,97,16:00-16:10,0.8055,6967.42288148824,3605.351899591982,6647.64,3582.1125,736.3486042461593,0.0,0.0,0.0,225.4273542461592,10800.0,10800.0
2025-06-16,98,16:10-16:20,0.8271,6973.262332087264,3366.7061987153115,6891.5508,3444.1662,724.3908311260683,0.0,0.0,0.0,149.82673112606835,10800.0,10800.0
2025-06-16,99,16:20-16:30,0.8519,7017.280016125674,3123.0361768004864,6890.7737,3183.3024,762.6635525234169,0.0,0.0,0.0,144.7516691900836,10800.0,10800.0
2025-06-16,100,16:30-16:40,0.8791,7095.415426977677,2914.214357326569,6688.5,2858.8125,865.5293014370225,0.0,0.0,0.0,227.24805143702247,10800.0,10800.0
2025-06-16,101,16:40-16:50,0.9024,7123.318631142147,2737.654972083796,6847.3534,2609.4274,943.7136363537691,0.0,0.0,0.0,237.3926363537692,10800.0,10800.0
2025-06-16,102,16:50-17:00,0.9163,7134.216648502949,2518.7092819117543,6934.3126,2489.4043,957.9251637597266,0.0,0.0,0.0,217.10711375972664,10800.0,10800.0
2025-06-16,103,17:00-17:10,0.9264,7150.597094675149,2259.698549583366,6877.57,2409.525,955.5975439997583,0.0,0.0,0.0,210.9233773330917,10800.0,10800.0
2025-06-16,104,17:10-17:20,0.9462,7165.879633155601,2030.8895919197973,7033.7203,2213.032,948.0107598503512,0.0,0.0,0.0,144.56270985035133,10800.0,10800.0
2025-06-16,105,17:20-17:30,0.9742,7222.9529528025205,1798.0134176396136,7024.0557,1955.0971,1004.9032311047556,0.0,-0.0,0.0,160.07679777142243,10800.0,10800.0
2025-06-16,106,17:30-17:40,0.9862,7385.858472973302,1558.7004027174971,6863.03,1677.3375,1073.5419367590346,0.0,-0.0,0.0,209.2598534257014,10800.0,10800.0
2025-06-16,107,17:40-17:50,0.976,7514.0455132841935,1357.4473772925346,6871.2265,1380.3925,1127.2880980727598,0.0,0.0,0.0,212.14909807275995,10800.0,10800.0
2025-06-16,108,17:50-18:00,1.0742,6685.283815850648,1189.342220127815,6309.6649,1166.0299,1006.8557378458429,0.0,0.0,0.0,149.583237845843,10800.0,10800.0
2025-06-16,109,18:00-18:10,1.2313,5374.636032775756,1023.3156134234583,5329.67,1015.575,816.5207657419888,0.0,-0.0,0.0,97.50493240865552,10800.0,10800.0
2025-06-16,110,18:10-18:20,1.2561,5118.671297535522,829.0231828663984,4952.0238,810.693,789.5827605961807,0.0,-0.0,0.0,99.3609605961808,10800.0,10800.0
2025-06-16,111,18:20-18:30,1.2447,5351.4774842784,630.8112497256272,5033.1804,616.5333,863.4305046291778,0.0,0.0,0.0,127.32265462917783,10800.0,10800.0
2025-06-16,112,18:30-18:40,1.2545,5480.659366935464,447.92119478175556,5223.36,460.1625,912.3238398203209,0.0,0.0,0.0,118.45758982032098,10800.0,10800.0
2025-06-16,113,18:40-18:50,1.2522,5479.76567604524,278.7758850923705,5306.8786,295.2535,936.4059830874284,0.0,0.0,0.0,101.13513308742841,10800.0,10800.0
2025-06-16,114,18:50-19:00,1.2881,5510.433646430942,116.36905785152713,5221.8343,125.7607,952.3415272085308,0.0,0.0,0.0,102.99592720853073,10800.0,10800.0
2025-06-16,115,19:00-19:10,1.3466,5568.075070635981,1.595361842710224,5122.24,5.625,147.0258807595278,0.0,833.3333333333333,0.0,127.59004742619447,10800.0,9874.074074074075
2025-06-16,116,19:10-19:20,1.3523,5511.073027325639,0.0,5240.6821,0.0,134.59034338895322,0.0,833.3333333333333,0.0,94.47666005561985,9874.074074074075,8948.14814814815
2025-06-16,117,19:20-19:30,1.3445,5472.018722535996,3.9138502828083994,5410.8505,3.6598,136.69190980713427,0.0,833.3333333333333,0.0,68.82679314046766,8948.14814814815,8022.2222222222235
2025-06-16,118,19:30-19:40,1.3483,5473.329737781407,0.0,5386.99,0.0,142.82715053168795,0.0,833.3333333333333,0.0,78.32881719835461,8022.2222222222235,7096.296296296297
2025-06-16,119,19:40-19:50,1.349,5404.381170322557,0.0,5101.9292,0.0,110.81011868598887,0.0,833.3333333333333,0.0,93.82191868598886,7096.296296296297,6170.370370370371
2025-06-16,120,19:50-20:00,1.3473,5344.1636886629785,0.28098176218465526,5086.0372,0.2628,103.51485708798316,0.0,833.3333333333333,0.0,89.2191237546499,6170.370370370371,5244.444444444445
2025-06-16,121,20:00-20:10,1.3482,5370.054446531493,0.0,5385.67,0.0,124.76879357571488,0.0,833.3333333333333,0.0,60.49046024238146,5244.444444444445,4318.518518518519
2025-06-16,122,20:10-20:20,1.3513,5488.6792753831105,0.0,5505.2051,0.0,151.7929398430424,0.0,833.3333333333333,0.0,67.59208984304234,4318.518518518519,3392.592592592593
2025-06-16,123,20:20-20:30,1.34,5625.665035653996,0.020171049338800904,5326.3225,0.0189,681.5282744724022,0.0,306.6666666666668,0.0,100.47767447240238,3392.592592592593,3051.851851851852
2025-06-16,124,20:30-20:40,1.3489,5641.016720300437,0.0,5118.65,0.0,167.65539255205795,0.0,833.3333333333333,0.0,147.88039255205797,3051.851851851852,2125.925925925926
2025-06-16,125,20:40-20:50,1.3952,5454.413984661821,0.0,5248.3891,0.0,120.89500481452694,0.0,833.3333333333333,0.0,79.49682148119348,2125.925925925926,1200.0
2025-06-16,126,20:50-21:00,1.2226,5389.607692482856,0.001427185762431924,5341.6726,0.0014,934.9243187485586,0.0,-0.0,0.0,44.645785415225326,1200.0,1200.0
2025-06-16,127,21:00-21:10,0.9332,5454.203364494886,0.0,5298.17,0.0,965.7424601793434,0.0,0.0,0.0,82.71412684601012,1200.0,1200.0
2025-06-16,128,21:10-21:20,0.9068,5363.254958826509,0.0,5380.2644,0.0,964.5829078533538,0.0,0.0,0.0,67.87217452002051,1200.0,1200.0
2025-06-16,129,21:20-21:30,0.9371,5321.849417023082,0.0,5459.7185,0.0,961.6934017824789,0.0,0.0,0.0,51.74031844914555,1200.0,1200.0
2025-06-16,130,21:30-21:40,0.9371,5424.791094674638,0.0,5427.17,0.0,983.2397470620565,0.0,0.0,0.0,78.71141372872319,1200.0,1200.0
2025-06-16,131,21:40-21:50,0.9871,5456.767275280312,0.0,5244.3497,0.0,948.6604519976477,0.0,-0.0,0.0,74.60216866431438,1200.0,1200.0
2025-06-16,132,21:50-22:00,0.7764,4950.724700144176,0.0,4692.4497,0.0,876.6304254673015,0.0,-0.0,0.0,94.55547546730156,1200.0,1200.0
2025-06-16,133,22:00-22:10,0.4209,4271.207357849314,0.0,3995.45,0.0,1648.2882444970835,833.3333333333333,0.0,0.0,149.04657783041694,1200.0,1950.0
2025-06-16,134,22:10-22:20,0.3859,4286.890640002508,0.0,3704.4516,0.0,1634.9419015996766,833.3333333333333,0.0,0.0,184.19996826634338,1950.0,2700.0
2025-06-16,135,22:20-22:30,0.4368,4349.738184503675,0.0,3726.2064,0.0,1636.6325124421974,833.3333333333333,0.0,0.0,182.2647791088641,2700.0,3450.0
2025-06-16,136,22:30-22:40,0.4198,4206.649525523705,0.0,3896.55,0.0,1596.6213099830131,833.3333333333333,0.0,0.0,113.86297664967992,3450.0,4200.0
2025-06-16,137,22:40-22:50,0.4186,4244.412098731658,0.0,4127.3052,0.0,1626.0920904012676,833.3333333333333,0.0,0.0,104.87455706793435,4200.0,4950.0
2025-06-16,138,22:50-23:00,0.4241,4284.157538562869,0.0,4257.3842,0.0,1610.2824972025862,833.3333333333333,0.0,0.0,67.38513053591964,4950.0,5700.0
2025-06-16,139,23:00-23:10,0.4237,4234.807083077914,0.0,4227.66,0.0,1605.3054945310246,833.3333333333333,0.0,0.0,67.36216119769142,5700.0,6450.0
2025-06-16,140,23:10-23:20,0.4248,4224.93927996524,0.0,4094.7137,0.0,1593.7654636234652,833.3333333333333,0.0,0.0,77.97984695679861,6450.0,7200.0
2025-06-16,141,23:20-23:30,0.424,4306.7445342988885,0.0,3898.8907,0.0,1605.6954930032225,833.3333333333333,0.0,0.0,122.5470430032226,7200.0,7950.0
2025-06-16,142,23:30-23:40,0.422,4425.465452463442,0.0,3809.03,0.0,1636.3589635458839,833.3333333333333,0.0,0.0,168.18729687921723,7950.0,8700.0
2025-06-16,143,23:40-23:50,0.424,4456.326237792068,0.0,3983.2189,0.0,1650.0539666481482,833.3333333333333,0.0,0.0,152.85081664814834,8700.0,9450.0
2025-06-16,144,23:50-24:00,0.4271,4344.155104097108,0.0,4023.3728,0.0,1629.6101647552537,833.3333333333333,0.0,0.0,125.71469808858706,9450.0,10200.0
2025-06-17,1,00:00-00:10,0.4276,4249.7827609928,0.0,3899.93,0.0,750.762402809403,0.0,0.0,0.0,100.77406947606983,10200.0,10200.0
2025-06-17,2,00:10-00:20,0.4248,4383.977824078744,0.0,3965.4077,0.0,767.2762661178973,0.0,0.0,0.0,106.37498278456394,10200.0,10200.0
2025-06-17,3,00:20-00:30,0.4245,4379.001490196563,0.0,4071.1678,0.0,758.7318866788697,0.0,0.0,0.0,80.20392001220307,10200.0,10200.0
2025-06-17,4,00:30-00:40,0.4269,4190.545640368093,0.0,4089.61,0.0,727.995387481106,0.0,0.0,0.0,46.39372081443935,10200.0,10200.0
2025-06-17,5,00:40-00:50,0.4272,4136.574786442099,0.0,4081.1738,0.0,711.7080728821968,0.0,0.0,0.0,31.51243954886354,10200.0,10200.0
2025-06-17,6,00:50-01:00,0.4271,4100.725397391761,0.0,4230.6893,0.0,725.8008810769289,0.0,0.0,0.0,20.685997743595635,10200.0,10200.0
2025-06-17,7,01:00-01:10,0.4285,4068.426341132925,0.0,4295.42,0.0,717.476683777884,0.0,0.0,0.0,1.5733504445506696,10200.0,10200.0
2025-06-17,8,01:10-01:20,0.4311,4155.909610555616,0.0,3877.4513,0.0,727.5963851054618,0.0,0.0,0.0,81.3545017721284,10200.0,10200.0
2025-06-17,9,01:20-01:30,0.4302,4153.550439220265,0.0,3739.7369,0.0,747.4243941713885,0.0,0.0,0.0,124.13491083805525,10200.0,10200.0
2025-06-17,10,01:30-01:40,0.4279,4066.34999873917,0.0,3884.89,0.0,747.7634912709634,0.0,0.0,0.0,100.28182460429684,10200.0,10200.0
2025-06-17,11,01:40-01:50,0.4312,4103.964464869146,0.0,3622.5111,0.0,721.559616828964,0.0,0.0,0.0,117.80776682896396,10200.0,10200.0
