decision_date,interval_start,price_yuan_per_kwh,load_forecast_kw,pv_forecast_kw,actual_load_kw,actual_pv_kw,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,initial_energy_kwh,final_energy_kwh
2025-06-04,2025-06-04T10:50:00,0.799,6465.6985119347155,7183.260580482087,6363.2106,6927.561,0.0,11.446579977355213,0.0,0.0,82.61182002264468,1660.5926633457593,1670.894585325379
2025-06-04,2025-06-04T11:00:00,0.5025,6386.266032372703,7298.116248775697,6535.02,7257.3,766.1825880807144,833.3333333333333,0.0,0.0,53.22925474738099,1670.894585325379,2420.894585325379
2025-06-04,2025-06-04T11:10:00,0.4662,6409.877207218134,7509.883491784378,6882.8217,7396.2173,767.9836693535808,833.3333333333333,0.0,0.0,20.216269353580856,2420.894585325379,3170.894585325379
2025-06-04,2025-06-04T11:20:00,0.5007,6420.885299183002,7634.084039119249,6743.7867,7390.0476,774.2747323653828,833.3333333333333,0.0,0.0,48.651549032049616,3170.894585325379,3920.894585325379
2025-06-04,2025-06-04T11:30:00,0.4827,6405.488576522308,7692.7292830424485,6355.25,7338.3375,740.344139979245,833.3333333333333,0.0,0.0,70.85872331257838,3920.894585325379,4670.894585325379
2025-06-04,2025-06-04T11:40:00,0.4785,6427.772820437288,7858.931573973286,6575.1756,7251.3191,724.2644132891244,833.3333333333333,0.0,0.0,3.621663289124399,4670.894585325379,5420.894585325379
2025-06-04,2025-06-04T11:50:00,0.4662,6262.315109800144,7884.290227122265,6579.7341,7060.062,695.5268799502196,833.3333333333333,0.0,57.75180338311361,0.0,5420.894585325379,6170.894585325379
2025-06-04,2025-06-04T12:00:00,0.4432,6011.660675754409,7803.321922103156,6112.03,6798.7125,710.9758522492289,833.3333333333333,0.0,7.910397750771153,0.0,6170.894585325379,6920.894585325379
2025-06-04,2025-06-04T12:10:00,0.4411,6018.529107138063,7889.721612267847,5809.8361,6593.1788,664.9009703430514,833.3333333333333,0.0,37.8752463236151,0.0,6920.894585325379,7670.894585325379
2025-06-04,2025-06-04T12:20:00,0.4551,5994.984407024455,7828.670028334834,5880.3866,6449.7504,679.3705402171647,833.3333333333333,0.0,59.068826449501785,0.0,7670.894585325379,8420.894585325379
2025-06-04,2025-06-04T12:30:00,0.4463,5873.792036284205,7595.669432450562,6106.5,6384.5625,707.7070680753964,833.3333333333333,0.0,79.2825152579369,0.0,8420.894585325379,9170.894585325379
2025-06-04,2025-06-04T12:40:00,0.4113,5909.65641808095,7517.395698776795,6125.7154,6388.7809,748.2408679858983,833.3333333333333,0.0,41.24821534743501,0.0,9170.894585325379,9920.894585325379
2025-06-04,2025-06-04T12:50:00,0.5682,6109.627172369521,7557.640360757471,6201.5652,6208.3732,758.9851836639614,833.3333333333333,0.0,73.21348300270529,0.0,9920.894585325379,10670.894585325379
2025-06-04,2025-06-04T13:00:00,0.8279,6317.364049156733,7571.325678368646,6391.07,5960.85,0.0,69.26687949976417,0.0,140.97021283309743,0.0,10670.894585325379,10733.234776875166
2025-06-04,2025-06-04T13:10:00,0.8636,6355.329971021499,7444.924414549672,6454.8278,6019.1216,0.0,74.183581249815,0.0,146.80128124981502,0.0,10733.234776875166,10800.0
2025-06-04,2025-06-04T13:20:00,0.8416,6343.421533455727,7246.02857782002,6432.6008,6061.9292,0.0,0.0,0.0,61.7786000000001,0.0,10800.0,10800.0
2025-06-04,2025-06-04T13:30:00,0.8618,6320.942017747985,7127.283536365802,6423.69,5985.7875,0.0,0.0,44.996437912648844,27.987312087351143,0.0,10800.0,10750.003957874835
2025-06-04,2025-06-04T13:40:00,0.8623,6226.012473154086,7159.069404410057,6521.6307,6005.7107,0.0,0.0,14.618949848520856,71.36771681814571,0.0,10750.003957874835,10733.760680265366
2025-06-04,2025-06-04T13:50:00,0.9026,6207.915859260063,6950.863746029297,6833.181,6036.7474,0.0,0.0,29.599863666987744,103.13906966634545,0.0,10733.760680265366,10700.871942857602
2025-06-04,2025-06-04T14:00:00,0.9754,6284.068432698119,6603.179733314875,6994.66,6149.925,0.0,0.0,102.55786654061217,38.23130012605452,0.0,10700.871942857602,10586.918757812478
2025-06-04,2025-06-04T14:10:00,1.0002,6318.1086006414525,6602.1096868555505,6560.4565,6449.8396,0.0,0.0,115.49491213624765,0.0,97.05876213624765,10586.918757812478,10458.591077661093
2025-06-04,2025-06-04T14:20:00,0.9978,6304.1213739766845,6568.801957355733,6587.6033,6277.0215,0.0,0.0,81.49023394383369,0.0,29.726600610500213,10458.591077661093,10368.046373279056
2025-06-04,2025-06-04T14:30:00,1.0271,6272.496447337292,6345.7217256784415,7029.82,5755.575,0.0,0.0,105.81340773140164,106.56075893526497,0.0,10368.046373279056,10250.475920244166
2025-06-04,2025-06-04T14:40:00,1.0906,6253.154472986339,6157.280610384337,6808.9387,5692.5474,0.0,0.0,146.93766078251122,39.12755588415541,0.0,10250.475920244166,10087.211852708042
2025-06-04,2025-06-04T14:50:00,0.9376,6265.909028168957,5979.852933288497,6617.9079,5735.5107,0.0,0.0,163.16274454548102,0.0,16.096544545480924,10087.211852708042,9905.919914324175
2025-06-04,2025-06-04T15:00:00,0.6694,6290.450513262599,5746.947369216075,6742.8,5628.5625,334.61839347770365,160.08898408425011,0.0,11.17684060654642,0.0,9905.919914324175,10050.0
2025-06-04,2025-06-04T15:10:00,0.66,6279.665331462635,5451.0100850833205,6770.3581,5471.9418,1073.1014498602085,833.3333333333333,0.0,0.0,23.365399860208527,10050.0,10800.0
2025-06-04,2025-06-04T15:20:00,0.7217,6233.870142317976,5215.671883707939,6929.4043,5206.9589,268.20307525433304,0.0,0.0,18.871158079000452,0.0,10800.0,10800.0
2025-06-04,2025-06-04T15:30:00,0.7308,6264.18361099367,5004.537077680133,7062.19,4845.375,319.7407853595522,0.0,0.0,49.72838130711432,0.0,10800.0,10800.0
2025-06-04,2025-06-04T15:40:00,0.7534,6460.382119318187,4662.753059115351,6717.9614,4483.6134,430.64983930598055,0.0,0.0,0.0,58.2585059726473,10800.0,10800.0
2025-06-04,2025-06-04T15:50:00,0.7823,6457.8337621756755,4326.135289369842,6474.5307,4105.9441,459.6554261080173,0.0,0.0,0.0,64.89099277468392,10800.0,10800.0
2025-06-04,2025-06-04T16:00:00,0.8055,6347.98163292441,4074.7490802723382,6585.16,3835.4625,423.9276482101109,0.0,0.0,34.35526845655579,0.0,10800.0,10800.0
2025-06-04,2025-06-04T16:10:00,0.8271,6560.582320333356,3853.4713578696496,6750.6591,3826.954,518.1451872061624,0.0,-0.0,0.0,30.861003872829087,10800.0,10800.0
2025-06-04,2025-06-04T16:20:00,0.8519,6621.855420867828,3592.5449207006764,6815.3453,3708.3394,590.5563105746155,0.0,-0.0,0.0,72.7219939079489,10800.0,10800.0
2025-06-04,2025-06-04T16:30:00,0.8791,6423.039215158332,3310.6910921055187,6713.23,3403.125,566.7701794321868,0.0,-0.0,0.0,15.086012765520081,10800.0,10800.0
2025-06-04,2025-06-04T16:40:00,0.9024,6361.682943709571,3083.476902110067,6523.7647,3158.0899,603.7588920101621,0.0,-0.0,0.0,42.813092010161995,10800.0,10800.0
2025-06-04,2025-06-04T16:50:00,0.9163,6468.506952626204,2853.51274814343,6687.1162,2809.6023,671.7356783601783,0.0,-0.0,0.0,25.483361693511654,10800.0,10800.0
2025-06-04,2025-06-04T17:00:00,0.9264,6599.199856681642,2585.3973488670617,7013.87,2384.5875,729.1097501348013,0.0,-0.0,42.43733319853192,0.0,10800.0,10800.0
2025-06-04,2025-06-04T17:10:00,0.9462,6601.097510035079,2302.2581470094187,6879.5869,2117.9663,747.2620387085847,0.0,-0.0,46.3413946247486,0.0,10800.0,10800.0
2025-06-04,2025-06-04T17:20:00,0.9742,6591.737082647251,2035.272186239855,6777.2052,1891.743,809.5595424532803,0.0,-0.0,4.684157546719746,0.0,10800.0,10800.0
2025-06-04,2025-06-04T17:30:00,0.9862,6678.846969478712,1790.4535010743389,7043.73,1646.7,884.3671721188784,0.0,0.0,15.137827881121495,0.0,10800.0,10800.0
2025-06-04,2025-06-04T17:40:00,0.976,6724.524028435998,1551.3711858764366,7332.9253,1449.6331,909.0903563955585,0.0,0.0,71.45834360444141,0.0,10800.0,10800.0
2025-06-04,2025-06-04T17:50:00,1.0742,5978.512363204923,1317.7384178947163,6431.2341,1271.2816,784.3600248308579,0.0,-0.0,75.63205850247527,0.0,10800.0,10800.0
2025-06-04,2025-06-04T18:00:00,1.2313,4843.360159739389,1086.605177926192,5027.05,1079.775,637.0266036998437,0.0,-0.0,20.852562966823,0.0,10800.0,10800.0
2025-06-04,2025-06-04T18:10:00,1.2561,4598.5103383215255,852.659230061046,5077.1181,871.2962,632.6146027682072,0.0,-0.0,68.35571389845941,0.0,10800.0,10800.0
2025-06-04,2025-06-04T18:20:00,1.2447,4824.467359815598,628.6207345585264,5229.9972,661.5625,723.8035796076015,0.0,0.0,37.602203725731854,0.0,10800.0,10800.0
2025-06-04,2025-06-04T18:30:00,1.2545,4972.363781852826,420.80527758050647,4968.61,460.5375,792.3941938706218,0.0,0.0,0.0,41.04877720395528,10800.0,10800.0
2025-06-04,2025-06-04T18:40:00,1.2522,4897.576214609123,230.31229312462335,5126.688,270.3259,794.5933232365225,0.0,0.0,14.800360096810863,0.0,10800.0,10800.0
2025-06-04,2025-06-04T18:50:00,1.2881,4823.222614424761,81.1876603701809,5233.5173,104.1051,823.4187307343688,0.0,-0.0,31.483302598964695,0.0,10800.0,10800.0
2025-06-04,2025-06-04T19:00:00,1.3466,4823.899815081567,0.0,5176.27,0.0,21.97117153731142,0.0,833.3333333333333,7.407161796022024,0.0,10800.0,9874.074074074075
2025-06-04,2025-06-04T19:10:00,1.3523,4790.568763745968,0.0,5326.0421,0.0,0.0,0.0,813.6157638449711,74.05791948836224,0.0,9874.074074074075,8970.056558690774
2025-06-04,2025-06-04T19:20:00,1.3445,4822.137547115173,2.664561320792567,5215.5848,3.583,0.0,0.0,829.6945078508377,38.97245881582887,0.0,8970.056558690774,8048.1737721898435
2025-06-04,2025-06-04T19:30:00,1.3483,4941.992747898381,0.0,4979.29,0.0,31.09095235201653,0.0,833.3333333333333,0.0,34.542619018683126,8048.1737721898435,7122.247846263917
2025-06-04,2025-06-04T19:40:00,1.349,5048.746536576014,0.0,5240.389,0.0,51.129003393458675,0.0,833.3333333333333,0.0,11.064170060125207,7122.247846263917,6196.321920337991
2025-06-04,2025-06-04T19:50:00,1.3473,5067.425976138933,0.19130472091897052,5340.01,0.2572,25.985653454518115,0.0,833.3333333333333,30.639813212148624,0.0,6196.321920337991,5270.395994412065
2025-06-04,2025-06-04T20:00:00,1.3482,5046.199680435214,0.0,5161.75,0.0,36.41731235162729,0.0,833.3333333333333,0.0,9.458979018293917,5270.395994412065,4344.470068486139
2025-06-04,2025-06-04T20:10:00,1.3513,5080.791863445929,0.0,5257.6838,0.0,41.94199999279817,0.0,833.3333333333333,1.0053000072018676,0.0,4344.470068486139,3418.544142560213
2025-06-04,2025-06-04T20:20:00,1.34,5009.396405585846,0.013717017514395946,5380.3076,0.0185,521.317360972436,0.0,330.02306163752473,45.37442739003933,0.0,3418.544142560213,3051.851851851852
2025-06-04,2025-06-04T20:30:00,1.3489,4893.000063143547,0.0,5402.21,0.0,17.11948625542925,0.0,833.3333333333333,49.91551374457083,0.0,3051.851851851852,2125.925925925926
2025-06-04,2025-06-04T20:40:00,1.3952,4966.365924996246,0.0,5447.674,0.0,15.061079079847786,0.0,833.3333333333333,59.55125425348558,0.0,2125.925925925926,1200.0
2025-06-04,2025-06-04T20:50:00,1.2226,5018.823042930161,0.0006214567318788221,5345.5215,0.0013,862.3673152154447,0.0,0.0,28.552718117888638,0.0,1200.0,1200.0
2025-06-04,2025-06-04T21:00:00,0.9332,5026.016545994268,0.0,5211.96,0.0,863.4076244170703,0.0,0.0,5.252375582929631,0.0,1200.0,1200.0
2025-06-04,2025-06-04T21:10:00,0.9068,5138.985557252757,0.0,5366.6088,0.0,887.6372664645197,-0.0,0.0,6.797533535480284,0.0,1200.0,1200.0
2025-06-04,2025-06-04T21:20:00,0.9371,5033.687842039255,0.0,5497.8141,0.0,863.4653628557207,0.0,0.0,52.83698714427919,0.0,1200.0,1200.0
2025-06-04,2025-06-04T21:30:00,0.9371,4871.855923502446,0.0,5463.49,0.0,856.273889479744,0.0,0.0,54.307777186922635,0.0,1200.0,1200.0
2025-06-04,2025-06-04T21:40:00,0.9871,5059.600438668137,0.0,5328.0225,0.0,872.3240115388762,0.0,-0.0,15.679738461123748,0.0,1200.0,1200.0
2025-06-04,2025-06-04T21:50:00,0.7764,4616.953710799024,0.0,4693.8385,0.0,786.0036222606459,0.0,-0.0,0.0,3.69720559397922,1200.0,1200.0
2025-06-04,2025-06-04T22:00:00,0.4209,3753.50235841489,0.0,3902.82,0.0,1499.1875748749462,833.3333333333333,0.0,0.0,15.384241541612937,1200.0,1950.0
2025-06-04,2025-06-04T22:10:00,0.3859,3722.1731292679015,0.0,3825.5654,0.0,1481.5789014148359,833.3333333333333,0.0,0.0,10.65133474816912,1950.0,2700.0
2025-06-04,2025-06-04T22:20:00,0.4368,3816.6705587818387,0.0,4031.9304,0.0,1329.513286278876,666.6666666666666,0.0,9.141780387790732,0.0,2700.0,3300.0
2025-06-04,2025-06-04T22:30:00,0.4198,3698.267124579093,0.0,4183.47,0.0,1493.5503131271917,833.3333333333333,0.0,37.02802020614172,0.0,3300.0,4050.0
2025-06-04,2025-06-04T22:40:00,0.4186,3747.457071961033,0.0,4320.8289,0.0,1489.9708508687875,833.3333333333333,0.0,63.50063246454579,0.0,4050.0,4800.0
2025-06-04,2025-06-04T22:50:00,0.4241,3741.4131645636435,0.0,4309.8488,0.0,1487.7016056498799,833.3333333333333,0.0,63.93986101678661,0.0,4800.0,5550.0
2025-06-04,2025-06-04T23:00:00,0.4237,3685.8316128631554,0.0,4289.09,0.0,1474.8349714309222,833.3333333333333,0.0,73.34669523574439,0.0,5550.0,6300.0
2025-06-04,2025-06-04T23:10:00,0.4248,3826.1965213237795,0.0,4513.4691,0.0,1500.3208818576868,833.3333333333333,0.0,85.2573014756465,0.0,6300.0,7050.0
2025-06-04,2025-06-04T23:20:00,0.424,3832.1751373402576,0.0,4450.3042,0.0,1502.295559378243,833.3333333333333,0.0,72.75514062175671,0.0,7050.0,7800.0
2025-06-04,2025-06-04T23:30:00,0.422,3700.1514539543514,0.0,4080.62,0.0,1495.0043179967593,833.3333333333333,0.0,18.432348669907242,0.0,7800.0,8550.0
2025-06-04,2025-06-04T23:40:00,0.424,3771.8552342419007,0.0,3959.6172,0.0,1494.756975469627,833.3333333333333,0.0,0.0,1.4874421362937937,8550.0,9300.0
2025-06-04,2025-06-04T23:50:00,0.4271,3877.4367605579964,0.0,4079.4577,0.0,1513.0716138896055,833.3333333333333,0.0,0.17133611039434982,0.0,9300.0,10050.0
2025-06-04,2025-06-05T00:00:00,0.4276,3869.0709219201194,0.0,4210.89,0.0,1531.0330613644603,833.3333333333333,0.0,4.115271968873003,0.0,10050.0,10800.0
2025-06-05,2025-06-05T00:10:00,0.4248,3780.9737675463994,0.0,4149.5418,0.0,664.0926864450687,0.0,-0.0,27.497613554931263,0.0,10800.0,10800.0
2025-06-05,2025-06-05T00:20:00,0.4245,3738.4111745541168,0.0,4073.8838,0.0,654.7982046361775,0.0,0.0,24.182428697155842,0.0,10800.0,10800.0
2025-06-05,2025-06-05T00:30:00,0.4269,3741.6596623760197,0.0,4079.21,0.0,677.227483589391,0.0,-0.0,2.64084974394234,0.0,10800.0,10800.0
2025-06-05,2025-06-05T00:40:00,0.4272,3682.462872175292,0.0,4074.3121,0.0,631.2268384096124,0.0,-0.0,47.82517825705429,0.0,10800.0,10800.0
2025-06-05,2025-06-05T00:50:00,0.4271,3630.3646377316973,0.0,3949.0163,0.0,631.0693291044278,0.0,0.0,27.100054228905492,0.0,10800.0,10800.0
2025-06-05,2025-06-05T01:00:00,0.4285,3630.4831683635416,0.0,3779.1,0.0,629.9032163484072,0.0,-0.0,0.0,0.05321634840720435,10800.0,10800.0
2025-06-05,2025-06-05T01:10:00,0.4311,3659.1364645495987,0.0,3793.2733,0.0,636.335885904396,0.0,-0.0,0.0,4.123669237729359,10800.0,10800.0
2025-06-05,2025-06-05T01:20:00,0.4302,3697.8173655951264,0.0,4063.4797,0.0,641.3891709918623,0.0,0.0,35.85744567480435,0.0,10800.0,10800.0
2025-06-05,2025-06-05T01:30:00,0.4279,3688.9512829370606,0.0,4310.42,0.0,665.6101545652201,0.0,0.0,52.793178768113194,0.0,10800.0,10800.0
2025-06-05,2025-06-05T01:40:00,0.4312,3592.284009959316,0.0,4152.0466,0.0,617.8423717949966,0.0,-0.0,74.16539487167006,0.0,10800.0,10800.0
2025-06-05,2025-06-05T01:50:00,0.4333,3591.5139581450344,0.0,4014.2795,0.0,612.0697245604566,0.0,-0.0,56.97685877287677,0.0,10800.0,10800.0
2025-06-05,2025-06-05T02:00:00,0.4311,3702.125959435646,0.0,4051.78,0.0,626.4686307476089,0.0,0.0,48.82803591905781,0.0,10800.0,10800.0
2025-06-05,2025-06-05T02:10:00,0.4293,3746.3627357317137,0.0,4021.5143,0.0,642.9223712224655,0.0,0.0,27.33001211086787,0.0,10800.0,10800.0
2025-06-05,2025-06-05T02:20:00,0.4324,3677.7177778567,0.0,3990.216,0.0,624.8127785025313,0.0,0.0,40.22322149746867,0.0,10800.0,10800.0
2025-06-05,2025-06-05T02:30:00,0.4367,3612.4809303717784,0.0,3969.05,0.0,615.467917285516,0.0,-0.0,46.0404160478173,0.0,10800.0,10800.0
2025-06-05,2025-06-05T02:40:00,0.4348,3703.711286998989,0.0,3889.6501,0.0,630.161649073445,0.0,0.0,18.113367593221597,0.0,10800.0,10800.0
2025-06-05,2025-06-05T02:50:00,0.4335,3751.8959253864236,0.0,3910.1834,0.0,653.3855285705632,0.0,0.0,0.0,1.6882952372299087,10800.0,10800.0
2025-06-05,2025-06-05T03:00:00,0.4357,3704.8129917074602,0.0,4057.32,0.0,652.5743291168507,0.0,0.0,23.645670883149364,0.0,10800.0,10800.0
2025-06-05,2025-06-05T03:10:00,0.4374,3701.8005780215294,0.0005951036179645379,4161.7166,0.0012,639.2073280833015,0.0,-0.0,54.4119052500318,0.0,10800.0,10800.0
2025-06-05,2025-06-05T03:20:00,0.4371,3703.120868624526,0.0,4040.152,0.0,636.3465882900985,0.0,0.0,37.012078376568184,0.0,10800.0,10800.0
2025-06-05,2025-06-05T03:30:00,0.4356,3667.7608011214866,0.0,3771.43,0.0,620.9555642192631,0.0,0.0,7.6161024474034775,0.0,10800.0,10800.0
2025-06-05,2025-06-05T03:40:00,0.4353,3612.28100619159,0.014071371227344559,3641.2695,0.0172,621.4279925480612,0.0,0.0,0.0,14.55260921472787,10800.0,10800.0
2025-06-05,2025-06-05T03:50:00,0.436,3595.3450687097247,0.0,3703.9477,0.0,612.8644212352503,0.0,0.0,4.4601954314163095,0.0,10800.0,10800.0
2025-06-05,2025-06-05T04:00:00,0.4378,3599.055300580276,0.0,3828.74,0.0,614.2228084985542,0.0,-0.0,23.900524834779162,0.0,10800.0,10800.0
2025-06-05,2025-06-05T04:10:00,0.4401,3559.734862850648,0.1961209828194559,3820.5872,0.2402,613.3775257774959,0.0,-0.0,23.346974222504166,0.0,10800.0,10800.0
2025-06-05,2025-06-05T04:20:00,0.4389,3571.777152598361,0.0,3723.9926,0.0,625.0030969659138,0.0,0.0,0.0,4.337663632580416,10800.0,10800.0
2025-06-05,2025-06-05T04:30:00,0.4364,3653.1967489814856,0.0,3642.81,0.0,658.1560513196803,0.0,0.0,0.0,51.02105131968028,10800.0,10800.0
2025-06-05,2025-06-05T04:40:00,0.4393,3712.6795795373882,2.7315953279086758,3654.6397,3.3453,635.7626193327804,0.0,0.0,0.0,27.21355266611375,10800.0,10800.0
2025-06-05,2025-06-05T04:50:00,0.4422,3692.259458108348,0.0,3740.0952,0.0,632.000151957373,0.0,0.0,0.0,8.650951957372968,10800.0,10800.0
2025-06-05,2025-06-05T05:00:00,0.4395,3618.025407589503,0.0,3864.76,0.0,646.7933523679612,0.0,0.0,0.0,2.6666857012945684,10800.0,10800.0
2025-06-05,2025-06-05T05:10:00,0.4333,3585.886596698899,82.16398288621477,3986.086,97.3496,625.8067846826955,0.0,0.0,22.315948650637857,0.0,10800.0,10800.0
2025-06-05,2025-06-05T05:20:00,0.4439,3662.790793476576,227.89078748521848,3995.1179,253.1735,598.3733120537368,0.0,0.0,25.28408794626324,0.0,10800.0,10800.0
2025-06-05,2025-06-05T05:30:00,0.4301,3668.661009194803,411.11649820945075,3832.28,422.475,553.4242672204282,0.0,0.0,14.876566112905167,0.0,10800.0,10800.0
2025-06-05,2025-06-05T05:40:00,0.3713,3463.558600745038,615.0817452704939,3644.2518,589.2857,485.8664306386796,-0.0,0.0,23.29458602798708,0.0,10800.0,10800.0
2025-06-05,2025-06-05T05:50:00,0.5708,3959.872685358086,844.5966231229963,4088.7453,807.2006,524.7325938035978,-0.0,0.0,22.191522863068883,0.0,10800.0,10800.0
2025-06-05,2025-06-05T06:00:00,0.9099,4877.639692598389,1095.9319775707402,4820.71,1073.4,0.0,0.0,640.6503357897934,0.0,16.098669123126683,10800.0,10088.166293566896
2025-06-05,2025-06-05T06:10:00,0.9368,4948.126182584591,1353.4128147062274,4808.256,1309.5557,0.0,0.0,599.8547306826077,0.0,16.738014015940962,10088.166293566896,9421.661037252887
2025-06-05,2025-06-05T06:20:00,0.8758,4751.082946748775,1609.3050196530794,4752.5684,1437.4025,0.0,0.0,539.0545864061037,13.473063593896313,0.0,9421.661037252887,8822.711496801661
2025-06-05,2025-06-05T06:30:00,0.8759,4691.992264617169,1861.7074123954515,4919.03,1546.7625,0.0,0.0,504.7019309553886,57.34265237794472,0.0,8822.711496801661,8261.931573517897
2025-06-05,2025-06-05T06:40:00,0.8601,4622.588819441805,2109.2304645359454,4869.9196,1790.2009,0.0,0.0,440.1714865586518,73.11496344134827,0.0,8261.931573517897,7772.852144008284
2025-06-05,2025-06-05T06:50:00,0.8442,4767.774283944121,2339.078491952461,4862.986,1919.8424,0.0,0.0,453.12510913468986,37.39882419864347,0.0,7772.852144008284,7269.379800525296
2025-06-05,2025-06-05T07:00:00,0.8334,4963.99422088611,2565.7620415659057,4928.73,1987.05,0.0,0.0,451.4521683025175,38.827831697482395,0.0,7269.379800525296,6767.766280189165
2025-06-05,2025-06-05T07:10:00,0.8092,4795.492633466643,2820.032182891653,4819.8085,2298.2993,0.0,0.0,384.81058633231623,35.44094700101709,0.0,6767.766280189165,6340.198962042146
2025-06-05,2025-06-05T07:20:00,0.7972,4759.14196625166,3077.740450941976,4799.5875,2591.7311,12.394675374863368,0.0,312.4976265266099,43.08376476519339,0.0,6340.198962042146,5992.97937701258
2025-06-05,2025-06-05T07:30:00,0.7644,4806.54224594922,3321.8755774810247,4783.0,2822.175,299.45630640838294,0.0,0.0,27.347860258283674,0.0,5992.97937701258,5992.97937701258
2025-06-05,2025-06-05T07:40:00,0.6899,4545.77337927396,3559.1794256875105,4561.3081,3181.2791,235.68082824132443,0.0,0.0,0.0,5.675994907991139,5992.97937701258,5992.97937701258
2025-06-05,2025-06-05T07:50:00,0.86,5236.8434373570135,3805.062619369355,5272.3869,3374.334,0.0,0.0,315.39018407301876,0.9519659269813019,0.0,5992.97937701258,5642.54583915367
2025-06-05,2025-06-05T08:00:00,1.1617,6531.96483567523,4041.1811888105926,6548.69,3415.425,0.0,0.0,550.9804463252173,0.0,28.76961299188406,5642.54583915367,5030.345343236762
2025-06-05,2025-06-05T08:10:00,1.1683,6697.13023583217,4237.9123188301555,6741.1954,3646.6505,0.0,0.0,512.0331765023964,3.7243068309368255,0.0,5030.345343236762,4461.419591567433
2025-06-05,2025-06-05T08:20:00,1.0956,6529.607347613376,4459.857877130868,6445.0528,3988.3035,0.0,0.0,462.17032083177514,0.0,52.71210416510837,4461.419591567433,3947.89701286546
2025-06-05,2025-06-05T08:30:00,1.0849,6544.723552099276,4717.857547039812,6396.45,4333.35,0.0,0.0,443.12730518677677,0.0,99.27730518677674,3947.89701286546,3455.533340435708
2025-06-05,2025-06-05T08:40:00,1.061,6449.028839460693,4963.89453970588,6702.7913,4644.0415,0.0,0.0,320.9039586688608,22.221007997805714,0.0,3455.533340435708,3098.973386359196
2025-06-05,2025-06-05T08:50:00,1.043,6447.483627690937,5223.1000157302715,6751.6597,4831.6465,0.0,0.0,260.1586303484323,59.843569651567805,0.0,3098.973386359196,2809.9082415276043
2025-06-05,2025-06-05T09:00:00,1.036,6545.102053377575,5488.131255868181,6531.07,4872.6375,0.0,0.0,225.62816736349464,50.77724930317197,0.0,2809.9082415276043,2559.210277790388
2025-06-05,2025-06-05T09:10:00,1.0147,6510.121596664198,5713.907976047302,6576.98,4908.2351,0.0,0.0,191.9439930454439,86.18015695455597,0.0,2559.210277790388,2345.9391744065615
2025-06-05,2025-06-05T09:20:00,0.9922,6492.52318390685,5910.480363899369,6538.3404,5389.7361,0.0,0.0,163.14159594383705,28.292454056163024,0.0,2345.9391744065615,2164.670734468965
2025-06-05,2025-06-05T09:30:00,0.97,6501.72965424895,6093.6512039337695,6366.54,6083.625,0.0,0.0,124.06625706918851,0.0,76.91375706918859,2164.670734468965,2026.819337725422
2025-06-05,2025-06-05T09:40:00,0.9422,6401.934861086031,6264.280244744823,6415.0073,6261.8049,0.0,0.0,88.49753851384207,0.0,62.96380518050887,2026.819337725422,1928.4887393767085
2025-06-05,2025-06-05T09:50:00,0.9569,6418.685583704816,6399.826435632378,6521.0804,6249.9546,0.0,0.0,63.20100169863531,0.0,18.013368365302085,1928.4887393767085,1858.2654041560027
2025-06-05,2025-06-05T10:00:00,0.9977,6496.831950592842,6517.081970568638,6537.36,6332.55,0.0,0.0,55.341233252027905,0.0,21.206233252027914,1858.2654041560027,1796.7751449870827
2025-06-05,2025-06-05T10:10:00,0.9919,6362.458519948656,6666.858844729171,6482.3775,6493.6012,0.0,0.0,74.71726409581947,0.0,76.58788076248607,1796.7751449870827,1713.7559626583945
2025-06-05,2025-06-05T10:20:00,0.9588,6342.259282958957,6853.065220795803,6434.1312,6759.9416,0.0,0.0,14.72915311298425,0.0,69.03088644631771,1713.7559626583945,1697.390236977301
2025-06-05,2025-06-05T10:30:00,0.9549,6484.871076966739,7007.601827188358,6399.65,7004.85,0.0,12.914207156094335,0.0,0.0,87.95245951057245,1697.390236977301,1709.0130234177857
2025-06-05,2025-06-05T10:40:00,0.9839,6499.329791591043,7052.796310686212,6345.1668,7025.8596,0.0,0.8399030730352024,0.0,0.0,112.60889692696469,1709.0130234177857,1709.7689361835173
2025-06-05,2025-06-05T10:50:00,0.799,6462.237273564191,7107.993136046506,6401.2611,6981.2993,0.0,0.0,11.359338994248674,0.0,108.03237232758215,1709.7689361835173,1697.14744841213
2025-06-05,2025-06-05T11:00:00,0.5025,6471.916345122163,7255.212755933543,6530.92,6961.7625,833.3954413703875,833.3333333333333,0.0,0.0,71.86919137038763,1697.14744841213,2447.14744841213
2025-06-05,2025-06-05T11:10:00,0.4662,6516.945066653268,7457.111826519025,6545.0752,6920.3534,790.0638647824424,833.3333333333333,0.0,0.0,19.276898115775566,2447.14744841213,3197.14744841213
2025-06-05,2025-06-05T11:20:00,0.5007,6456.996733594483,7557.567436447119,6486.5717,6901.299,748.098981169047,833.3333333333333,0.0,16.113135497619623,0.0,3197.14744841213,3947.14744841213
2025-06-05,2025-06-05T11:30:00,0.4827,6356.726040917964,7593.1766401601635,6497.65,7018.125,734.9583988849008,833.3333333333333,0.0,11.629101115099047,0.0,3947.14744841213,4697.14744841213
